Instante,Usina,Energia Ativa kWh,Energia Ativa Ponta kWh,Energia Ativa Fora Ponta kWh,Demanda Ativa kW,Demanda Ativa Ponta kW,Demanda Ativa Fora Ponta kW
2021-09-17 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 03:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-17 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 05:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-17 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 05:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-17 06:00:00,X,0.63,0.0,0.63,2.52,0.0,2.52
2021-09-17 06:15:00,X,12.39,0.0,12.39,49.56,0.0,49.56
2021-09-17 06:30:00,X,52.5,0.0,52.5,210.0,0.0,210.0
2021-09-17 06:45:00,X,109.41,0.0,109.41,437.64,0.0,437.64
2021-09-17 07:00:00,X,170.31,0.0,170.31,681.24,0.0,681.24
2021-09-17 07:15:00,X,230.37,0.0,230.37,921.48,0.0,921.48
2021-09-17 07:30:00,X,255.99,0.0,255.99,1023.96,0.0,1023.96
2021-09-17 07:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 08:00:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-17 08:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-17 08:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-17 08:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-17 09:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 09:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 09:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-17 09:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-17 10:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 10:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 10:30:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-17 10:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 11:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 11:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 11:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-17 11:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 12:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 12:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 12:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 12:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 13:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-17 13:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 13:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 13:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 14:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 14:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 14:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 14:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 15:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 15:15:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-17 15:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-17 15:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 16:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-17 16:15:00,X,259.98,0.0,259.98,1039.92,0.0,1039.92
2021-09-17 16:30:00,X,252.0,0.0,252.0,1008.0,0.0,1008.0
2021-09-17 16:45:00,X,229.11,0.0,229.11,916.44,0.0,916.44
2021-09-17 17:00:00,X,174.09,0.0,174.09,696.36,0.0,696.36
2021-09-17 17:15:00,X,110.67,110.67,0.0,442.68,442.68,0.0
2021-09-17 17:30:00,X,50.61,50.61,0.0,202.44,202.44,0.0
2021-09-17 17:45:00,X,9.87,9.87,0.0,39.48,39.48,0.0
2021-09-17 18:00:00,X,-0.42,-0.42,0.0,-1.68,-1.68,0.0
2021-09-17 18:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-17 18:30:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-17 18:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-17 19:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-17 19:15:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-17 19:30:00,X,-1.47,-1.47,0.0,-5.88,-5.88,0.0
2021-09-17 19:45:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-17 20:00:00,X,-1.26,-1.26,0.0,-5.04,-5.04,0.0
2021-09-17 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-17 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 00:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 01:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 02:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 03:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 04:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 05:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 05:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 06:00:00,X,1.05,0.0,1.05,4.2,0.0,4.2
2021-09-18 06:15:00,X,14.07,0.0,14.07,56.28,0.0,56.28
2021-09-18 06:30:00,X,59.64,0.0,59.64,238.56,0.0,238.56
2021-09-18 06:45:00,X,119.49,0.0,119.49,477.96,0.0,477.96
2021-09-18 07:00:00,X,183.96,0.0,183.96,735.84,0.0,735.84
2021-09-18 07:15:00,X,242.76,0.0,242.76,971.04,0.0,971.04
2021-09-18 07:30:00,X,260.19,0.0,,1040.76,0.0,
2021-09-18 07:45:00,X,261.03,0.0,261.03,1044.12,0.0,1044.12
2021-09-18 08:00:00,X,261.03,0.0,261.03,1044.12,0.0,1044.12
2021-09-18 08:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 08:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 08:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 09:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 09:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 09:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 09:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 10:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 10:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 10:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 10:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 11:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 11:15:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 11:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 11:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 12:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 12:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 12:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 12:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-18 13:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 13:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 13:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 13:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 14:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 14:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 14:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 14:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 15:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 15:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 15:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 15:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-18 16:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-18 16:15:00,X,259.14,0.0,259.14,1036.56,0.0,1036.56
2021-09-18 16:30:00,X,244.86,0.0,244.86,979.44,0.0,979.44
2021-09-18 16:45:00,X,226.8,0.0,226.8,907.2,0.0,907.2
2021-09-18 17:00:00,X,172.41,0.0,172.41,689.64,0.0,689.64
2021-09-18 17:15:00,X,110.46,0.0,110.46,441.84,0.0,441.84
2021-09-18 17:30:00,X,48.3,0.0,48.3,193.2,0.0,193.2
2021-09-18 17:45:00,X,6.93,0.0,6.93,27.72,0.0,27.72
2021-09-18 18:00:00,X,-0.63,0.0,-0.63,-2.52,0.0,-2.52
2021-09-18 18:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 18:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 18:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 19:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 19:15:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-18 19:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 19:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 20:00:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-18 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 21:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 22:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 23:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-18 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-18 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 00:15:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-19 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 00:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-19 01:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 01:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-19 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 02:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 03:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-19 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 04:45:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-19 05:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 05:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 06:00:00,X,1.05,0.0,1.05,4.2,0.0,4.2
2021-09-19 06:15:00,X,11.34,0.0,11.34,45.36,0.0,45.36
2021-09-19 06:30:00,X,41.79,0.0,41.79,167.16,0.0,167.16
2021-09-19 06:45:00,X,89.25,0.0,89.25,357.0,0.0,357.0
2021-09-19 07:00:00,X,146.58,0.0,146.58,586.32,0.0,586.32
2021-09-19 07:15:00,X,201.18,0.0,201.18,804.72,0.0,804.72
2021-09-19 07:30:00,X,224.7,0.0,224.7,898.8,0.0,898.8
2021-09-19 07:45:00,X,241.92,0.0,241.92,967.68,0.0,967.68
2021-09-19 08:00:00,X,251.37,0.0,251.37,1005.48,0.0,1005.48
2021-09-19 08:15:00,X,259.14,0.0,259.14,1036.56,0.0,1036.56
2021-09-19 08:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-19 08:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 09:00:00,X,261.24,0.0,261.24,1044.96,0.0,1044.96
2021-09-19 09:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 09:30:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-19 09:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 10:00:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-19 10:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 10:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 10:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 11:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 11:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 11:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 11:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 12:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 12:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 12:30:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-19 12:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 13:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 13:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 13:30:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-19 13:45:00,X,260.82,0.0,260.82,1043.28,0.0,1043.28
2021-09-19 14:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-19 14:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 14:30:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-19 14:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-19 15:00:00,X,260.19,0.0,260.19,1040.76,0.0,1040.76
2021-09-19 15:15:00,X,258.51,0.0,258.51,1034.04,0.0,1034.04
2021-09-19 15:30:00,X,255.78,0.0,255.78,1023.12,0.0,1023.12
2021-09-19 15:45:00,X,249.06,0.0,249.06,996.24,0.0,996.24
2021-09-19 16:00:00,X,241.08,0.0,241.08,964.32,0.0,964.32
2021-09-19 16:15:00,X,226.8,0.0,226.8,907.2,0.0,907.2
2021-09-19 16:30:00,X,208.11,0.0,208.11,832.44,0.0,832.44
2021-09-19 16:45:00,X,183.12,0.0,183.12,732.48,0.0,732.48
2021-09-19 17:00:00,X,132.3,0.0,132.3,529.2,0.0,529.2
2021-09-19 17:15:00,X,78.12,0.0,78.12,312.48,0.0,312.48
2021-09-19 17:30:00,X,31.5,0.0,31.5,126.0,0.0,126.0
2021-09-19 17:45:00,X,5.67,0.0,5.67,22.68,0.0,22.68
2021-09-19 18:00:00,X,-0.84,0.0,-0.84,-3.36,0.0,-3.36
2021-09-19 18:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 18:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 18:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 19:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 19:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 19:30:00,X,-1.47,0.0,-1.47,-5.88,0.0,-5.88
2021-09-19 19:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 20:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 20:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 20:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 20:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 21:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 21:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 21:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 21:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 22:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-19 22:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 22:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 22:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 23:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 23:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 23:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-19 23:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 00:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 00:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 00:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 00:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 01:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-20 01:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 01:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 01:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 02:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 02:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 02:30:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-20 02:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 03:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 03:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 03:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 03:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 04:00:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 04:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 04:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 04:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 05:00:00,X,-1.05,0.0,-1.05,-4.2,0.0,-4.2
2021-09-20 05:15:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 05:30:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 05:45:00,X,-1.26,0.0,-1.26,-5.04,0.0,-5.04
2021-09-20 06:00:00,X,1.26,0.0,1.26,5.04,0.0,5.04
2021-09-20 06:15:00,X,10.71,0.0,10.71,42.84,0.0,42.84
2021-09-20 06:30:00,X,36.96,0.0,36.96,147.84,0.0,147.84
2021-09-20 06:45:00,X,80.01,0.0,80.01,320.04,0.0,320.04
2021-09-20 07:00:00,X,127.05,0.0,127.05,508.2,0.0,508.2
2021-09-20 07:15:00,X,171.78,0.0,171.78,687.12,0.0,687.12
2021-09-20 07:30:00,X,192.15,0.0,192.15,768.6,0.0,768.6
2021-09-20 07:45:00,X,208.11,0.0,208.11,832.44,0.0,832.44
2021-09-20 08:00:00,X,220.92,0.0,220.92,883.68,0.0,883.68
2021-09-20 08:15:00,X,228.9,0.0,228.9,915.6,0.0,915.6
2021-09-20 08:30:00,X,240.66,0.0,240.66,962.64,0.0,962.64
2021-09-20 08:45:00,X,243.81,0.0,243.81,975.24,0.0,975.24
2021-09-20 09:00:00,X,249.69,0.0,249.69,998.76,0.0,998.76
2021-09-20 09:15:00,X,257.46,0.0,257.46,1029.84,0.0,1029.84
2021-09-20 09:30:00,X,259.77,0.0,259.77,1039.08,0.0,1039.08
2021-09-20 09:45:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-20 10:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 10:15:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-20 10:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-20 10:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 11:00:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-20 11:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 11:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-20 11:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 12:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 12:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 12:30:00,X,260.61,0.0,260.61,1042.44,0.0,1042.44
2021-09-20 12:45:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 13:00:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 13:15:00,X,260.4,0.0,260.4,1041.6,0.0,1041.6
2021-09-20 13:30:00,X,218.19,0.0,218.19,872.76,0.0,872.76
